Free Agents  Season  CBS Average Projections Scoring Stats
Player,Opp,Bye,FG,FGB,FL,MFG,MXP,Pa2P,PaInt,PaTD,PaYd,Re2P,ReTD,ReYd,Recpt,Ru2P,RuTD,RuYd,XP,XPB,FPTS,
Jeff Cumberland TE | NYJ,OAK,11,0,0,0,0,0,0,0,0,0,0,2.5,386.5,31.5,0,0,0,0,0,77.50
Mike Tolbert RB | CAR ,@TB,12,0,0,0,0,0,0,0,0,0,0,1.0,151.0,22.5,0,3.5,303.5,0,0,77.50
James Starks RB | GB ,@SEA,9,0,0,1.0,0,0,0,0,0,0,0,0,111.0,13.0,0,3.5,477.5,0,0,75.00
Jacoby Jones WR | BAL,CIN,11,0,0,0,0,0,0,0,0,0,0,2.0,401.5,29.5,0,0,8.5,0,0,74.50
Marquess Wilson WR | CHI ,BUF,9,0,0,0,0,0,0,0,0,0,0,2.5,389.0,28.0,0,0,0,0,0,74.00
Paul Richardson WR | SEA ,GB,4,0,0,0,0,0,0,0,0,0,0,2.5,441.5,23.0,0,0,0,0,0,74.00
Ed Dickson TE | CAR,@TB,12,0,0,0,0,0,0,0,0,0,0,2.0,363.5,34.0,0,0,0,0,0,74.00
Cody Latimer WR | DEN,IND,4,0,0,0,0,0,0,0,0,0,0,2.5,373.0,29.0,0,0,0,0,0,74.00
Ted Ginn WR | ARI,SD,4,0,0,0,0,0,0,0,0,0,0,2.5,394.5,26.0,0,0,20.5,0,0,73.00
Jerick McKinnon RB | MIN,@STL,10,0,0,0.5,0,0,0,0,0,0,0,1.0,217.5,25.0,0,1.5,276.0,0,0,73.00
Greg Little WR | OAK,@NYJ,5,0,0,0,0,0,0,0,0,0,0,1.5,423.5,29.5,0,0,10.5,0,0,72.50
Martavis Bryant WR | PIT,CLE,12,0,0,0,0,0,0,0,0,0,0,3.0,386.5,23.5,0,0,7.0,0,0,72.50
Josh Gordon WR | CLE ,@PIT,4,0,0,0,0,0,0,0,0,0,0,3.0,343.5,26.5,0,0,0,0,0,71.50
Junior Hemingway WR | KC ,TEN,6,0,0,0,0,0,0,0,0,0,0,2.5,364.0,28.0,0,0,0,0,0,71.00
Anthony Fasano TE | KC,TEN,6,0,0,0,0,0,0,0,0,0,0,3.5,303.0,28.5,0,0,0,0,0,70.50
Jacquizz Rodgers RB | ATL ,NO,9,0,0,1.0,0,0,0,0,0,0,0,1.5,207.5,28.5,0,0.5,279.5,0,0,70.50
DeVier Posey WR | HOU,WAS,10,0,0,0,0,0,0,0,0,0,0,1.5,376.0,31.0,0,0,0,0,0,70.00
Austin Pettis WR | STL,MIN,4,0,0,0,0,0,0,0,0,0,0,2.0,339.5,30.5,0,0,0,0,0,69.50
Tom Savage QB | HOU ,WAS,10,0,0,1.5,0,0,0,9.0,7.5,1274.0,0,0,0,0,0,0,26.5,0,0,69.00
C.J. Fiedorowicz TE | HOU,WAS,10,0,0,0,0,0,0,0,0,0,0,3.0,320.5,25.5,0,0,0,0,0,68.50
Donald Brown RB | SD ,@ARI,10,0,0,0,0,0,0,0,0,0,0,0.5,140.5,16.5,0,2.0,391.5,0,0,68.50
Travaris Cadet RB | NO,@ATL,6,0,0,0,0,0,0,0,0,0,0,1.5,211.0,27.0,0,0.5,224.5,0,0,68.00
Lance Kendricks TE | STL,MIN,4,0,0,0,0,0,0,0,0,0,0,2.5,310.0,29.5,0,0,0,0,0,67.50
Marcel Reece RB | OAK,@NYJ,5,0,0,0,0,0,0,0,0,0,0,0.5,236.5,26.5,0,2.0,179.5,0,0,67.50
Dri Archer RB | PIT,CLE,12,0,0,0.5,0,0,0,0,0,0,0,1.5,261.0,26.0,0,1.0,162.5,0,0,67.00
Robert Turbin RB | SEA,GB,4,0,0,0.5,0,0,0,0,0,0,0,0,128.5,14.5,0,2.5,398.0,0,0,65.50
James White RB | NE,@MIA,10,0,0,0,0,0,0,0,0,0,0,0.5,88.5,12.0,0,2.5,397.0,0,0,65.00
Andre Caldwell WR | DEN,IND,4,0,0,0,0,0,0,0,0,0,0,1.5,338.5,29.0,0,0,0,0,0,65.00
Jermaine Kearse WR | SEA,GB,4,0,0,0,0,0,0,0,0,0,0,2.0,368.0,23.0,0,0,0,0,0,65.00
Santana Moss WR | WAS,@HOU,10,0,0,0.5,0,0,0,0,0,0,0,2.0,329.5,28.5,0,0,9.0,0,0,64.50
Stephen Hill WR | NYJ ,OAK,11,0,0,0,0,0,0,0,0,0,0,2.0,351.5,25.5,0,0,0,0,0,64.50
Ryan Broyles WR | DET,NYG,9,0,0,0,0,0,0,0,0,0,0,1.5,347.5,27.5,0,0,0,0,0,63.50
Brandon Pettigrew TE | DET ,NYG,9,0,0,1.0,0,0,0,0,0,0,0,3.0,274.5,27.0,0,0,0,0,0,63.00
Brian Hoyer QB | CLE ,@PIT,4,0,0,1.5,0,0,0,6.5,7.5,1045.5,0,0,0,0,0,0,23.5,0,0,63.00
Kevin Ogletree WR | DET,NYG,9,0,0,0,0,0,0,0,0,0,0,1.5,372.0,24.0,0,0,0,0,0,63.00
John Carlson TE | ARI,SD,4,0,0,0,0,0,0,0,0,0,0,2.5,286.5,28.0,0,0,0,0,0,63.00
Kris Durham WR | DET,NYG,9,0,0,0,0,0,0,0,0,0,0,2.0,323.5,25.5,0,0,0,0,0,62.50
Brandon Myers TE | TB,CAR,7,0,0,0,0,0,0,0,0,0,0,2.5,288.5,26.5,0,0,0,0,0,62.50
Devin Street WR | DAL,SF,11,0,0,0,0,0,0,0,0,0,0,2.0,342.5,23.5,0,0,0,0,0,62.50
Stepfan Taylor RB | ARI ,SD,4,0,0,1.0,0,0,0,0,0,0,0,0,88.5,11.0,0,3.0,381.0,0,0,61.00
Marquise Goodwin WR | BUF ,@CHI,9,0,0,0.5,0,0,0,0,0,0,0,2.5,333.5,20.5,0,0,31.5,0,0,60.50
Luke Willson TE | SEA,GB,4,0,0,0,0,0,0,0,0,0,0,2.5,304.5,22.5,0,0,0,0,0,60.50
Timothy Wright TE | NE ,@MIA,10,0,0,0,0,0,0,0,0,0,0,2.5,297.0,24.0,0,0,0,0,0,60.00
Rob Housler TE | ARI,SD,4,0,0,0,0,0,0,0,0,0,0,2.0,294.0,25.5,0,0,0,0,0,58.50
Robert Meachem WR | NO,@ATL,6,0,0,0,0,0,0,0,0,0,0,2.0,340.0,18.0,0,0,0,0,0,57.00
Vincent Brown WR | SD ,@ARI,10,0,0,0,0,0,0,0,0,0,0,1.0,326.5,26.0,0,0,0,0,0,57.00
Bilal Powell RB | NYJ ,OAK,11,0,0,0,0,0,0,0,0,0,0,0.5,162.5,20.5,0,1.0,252.0,0,0,55.50
Mike Brown WR | JAC,@PHI,11,0,0,0,0,0,0,0,0,0,0,1.0,330.0,24.0,0,0,0,0,0,55.00
Joseph Fauria TE | DET,NYG,9,0,0,0.5,0,0,0,0,0,0,0,3.0,251.5,20.5,0,0,0,0,0,54.50
Jordan Todman RB | JAC ,@PHI,11,0,0,1.5,0,0,0,0,0,0,0,0.5,150.0,18.5,0,1.0,310.0,0,0,54.50
Derek Carr QB | OAK ,@NYJ,5,0,0,2.0,0,0,0,5.0,5.5,1070.0,0,0,0,0,0,0,19.5,0,0,54.00
Jalen Saunders WR | NYJ ,OAK,11,0,0,0,0,0,0,0,0,0,0,2.0,282.0,22.0,0,0,0,0,0,54.00
Andrew Quarless TE | GB ,@SEA,9,0,0,0,0,0,0,0,0,0,0,2.5,255.5,21.5,0,0,0,0,0,53.50
Brandon Lloyd WR | SF ,@DAL,8,0,0,0,0,0,0,0,0,0,0,2.0,286.5,21.0,0,0,0,0,0,53.00
A.J. Jenkins WR | KC,TEN,6,0,0,0,0,0,0,0,0,0,0,1.5,288.5,23.0,0,0,11.0,0,0,53.00
C.J. Anderson RB | DEN,IND,4,0,0,0.5,0,0,0,0,0,0,0,0.5,79.0,9.5,0,2.0,327.0,0,0,51.50
Bobby Rainey RB | TB ,CAR,7,0,0,0,0,0,0,0,0,0,0,0.5,104.5,14.0,0,1.5,296.5,0,0,51.00
Darrius Heyward-Bey WR | PIT,CLE,12,0,0,0.5,0,0,0,0,0,0,0,0.5,341.5,22.0,0,0,7.0,0,0,51.00
Denard Robinson RB | JAC,@PHI,11,0,0,1.5,0,0,0,0,0,0,0,0.5,122.0,13.5,0,1.5,304.5,0,0,50.50
Tre Mason RB | STL ,MIN,4,0,0,1.0,0,0,0,0,0,0,0,0.5,120.5,15.0,0,1.0,314.0,0,0,50.00
Damian Williams WR | MIA,NE,5,0,0,0,0,0,0,0,0,0,0,1.0,293.0,22.5,0,0,0,0,0,49.50
Chris Polk RB | PHI ,JAC,7,0,0,0.5,0,0,0,0,0,0,0,0,82.0,10.5,0,2.5,298.0,0,0,49.50
Jerrel Jernigan WR | NYG,@DET,8,0,0,0,0,0,0,0,0,0,0,2.0,277.0,17.5,0,0,0,0,0,49.50
Latavius Murray RB | OAK,@NYJ,5,0,0,0,0,0,0,0,0,0,0,0,74.5,10.0,0,3.0,256.0,0,0,49.00
Jarius Wright WR | MIN ,@STL,10,0,0,0,0,0,0,0,0,0,0,1.5,285.5,19.5,0,0,0,0,0,48.50
Clay Harbor TE | JAC ,@PHI,11,0,0,0,0,0,0,0,0,0,0,1.5,244.5,22.0,0,0,0,0,0,48.00
Ryan Griffin TE | HOU,WAS,10,0,0,0,0,0,0,0,0,0,0,1.5,247.5,21.5,0,0,0,0,0,47.50
Stedman Bailey WR | STL ,MIN,4,0,0,0,0,0,0,0,0,0,0,0.5,304.0,21.5,0,0,11.0,0,0,47.50
Donte Moncrief WR | IND,@DEN,10,0,0,0,0,0,0,0,0,0,0,1.0,304.0,18.5,0,0,6.0,0,0,47.50
Drew Davis WR | ATL ,NO,9,0,0,0,0,0,0,0,0,0,0,1.0,295.5,20.0,0,0,0,0,0,47.00
Brandon Bostick TE | GB ,@SEA,9,0,0,0.5,0,0,0,0,0,0,0,2.0,262.0,17.5,0,0,0,0,0,46.50
Keshawn Martin WR | HOU,WAS,10,0,0,0,0,0,0,0,0,0,0,1.0,279.0,20.5,0,0,0,0,0,46.50
Gavin Escobar TE | DAL ,SF,11,0,0,0,0,0,0,0,0,0,0,2.0,239.5,18.0,0,0,0,0,0,45.00
Robert Herron WR | TB,CAR,7,0,0,0,0,0,0,0,0,0,0,1.0,286.5,19.0,0,0,0,0,0,45.00
Ka'Deem Carey RB | CHI,BUF,9,0,0,0.5,0,0,0,0,0,0,0,0.5,112.5,14.0,0,1.5,232.0,0,0,45.00
Nate Burleson WR | CLE ,@PIT,4,0,0,0,0,0,0,0,0,0,0,1.0,257.0,21.0,0,0,12.5,0,0,45.00
Mike James RB | TB ,CAR,7,0,0,0.5,0,0,0,0,0,0,0,0,87.0,12.0,0,1.5,281.5,0,0,44.00
Leonard Hankerson WR | WAS ,@HOU,10,0,0,0,0,0,0,0,0,0,0,1.0,261.0,19.5,0,0,0,0,0,43.50
Allen Hurns WR | JAC ,@PHI,11,0,0,0,0,0,0,0,0,0,0,1.0,254.5,20.0,0,0,0,0,0,43.00
Daniel Thomas RB | MIA ,NE,5,0,0,0.5,0,0,0,0,0,0,0,0,76.5,11.0,0,2.0,266.5,0,0,43.00
Louis Murphy WR | TB ,CAR,7,0,0,0,0,0,0,0,0,0,0,1.0,264.0,18.5,0,0,0,0,0,42.50
Peyton Hillis RB | NYG,@DET,8,0,0,0.5,0,0,0,0,0,0,0,0,108.0,15.5,0,1.5,233.5,0,0,42.50
Joe Morgan WR | NO,@ATL,6,0,0,0,0,0,0,0,0,0,0,2.0,241.0,13.5,0,0,4.0,0,0,42.50
Vance McDonald TE | SF,@DAL,8,0,0,0,0,0,0,0,0,0,0,1.0,256.5,18.0,0,0,0,0,0,42.00
Chris Owusu WR | TB,CAR,7,0,0,0,0,0,0,0,0,0,0,1.0,233.0,21.0,0,0,0,0,0,42.00
Kevin Norwood WR | SEA ,GB,4,0,0,0,0,0,0,0,0,0,0,1.0,252.0,17.5,0,0,0,0,0,40.50
Troy Niklas TE | ARI,SD,4,0,0,0,0,0,0,0,0,0,0,1.5,223.5,17.5,0,0,0,0,0,40.50
BenJarvus Green-Ellis RB | CIN ,@BAL,4,0,0,0.5,0,0,0,0,0,0,0,0,26.5,4.0,0,2.5,301.0,0,0,40.00
Marcus Lattimore RB | SF ,@DAL,8,0,0,0,0,0,0,0,0,0,0,0,21.0,3.0,0,2.5,282.0,0,0,39.00
Quinton Patton WR | SF ,@DAL,8,0,0,0.5,0,0,0,0,0,0,0,1.0,232.0,18.0,0,0,23.5,0,0,39.00
Logan Paulsen TE | WAS,@HOU,10,0,0,0,0,0,0,0,0,0,0,1.0,208.0,19.0,0,0,0,0,0,39.00
Josh Huff WR | PHI ,JAC,7,0,0,0,0,0,0,0,0,0,0,1.0,247.5,15.0,0,0,18.5,0,0,39.00
Travis Benjamin WR | CLE,@PIT,4,0,0,1.0,0,0,0,0,0,0,0,1.5,230.5,15.5,0,0,26.5,0,0,38.50
Mario Manningham WR | NYG,@DET,8,0,0,0,0,0,0,0,0,0,0,1.0,239.0,17.5,0,0,0,0,0,38.50
Benjamin Watson TE | NO,@ATL,6,0,0,0,0,0,0,0,0,0,0,1.5,195.5,17.5,0,0,0,0,0,38.50
Chris Ogbonnaya RB | CLE ,@PIT,4,0,0,1.0,0,0,0,0,0,0,0,0.5,162.5,22.5,0,0,131.5,0,0,38.50
Brandon Bolden RB | NE ,@MIA,10,0,0,0,0,0,0,0,0,0,0,0,58.5,7.5,0,1.5,284.0,0,0,38.50
Kirk Cousins QB | WAS ,@HOU,10,0,0,0.5,0,0,0,2.5,3.5,785.0,0,0,0,0,0,0,10.0,0,0,38.00
Rishard Matthews WR | MIA,NE,5,0,0,0,0,0,0,0,0,0,0,1.0,208.5,17.5,0,0,0,0,0,37.50
Alfred Blue RB | HOU,WAS,10,0,0,0,0,0,0,0,0,0,0,0,60.5,8.5,0,1.5,267.5,0,0,37.50
Isaiah Crowell RB | CLE,@PIT,4,0,0,0,0,0,0,0,0,0,0,0,67.5,10.0,0,0.5,293.5,0,0,37.00
Jermichael Finley TE | GB ,@SEA,9,0,0,0,0,0,0,0,0,0,0,2.0,179.0,13.5,0,0,0,0,0,36.50
Jacob Tamme TE | DEN,IND,4,0,0,0,0,0,0,0,0,0,0,1.0,195.5,18.5,0,0,0,0,0,36.50
Bryce Brown RB | BUF,@CHI,9,0,0,1.5,0,0,0,0,0,0,0,0,56.0,7.5,0,1.5,294.5,0,0,36.50
Griff Whalen WR | IND,@DEN,10,0,0,0,0,0,0,0,0,0,0,1.0,200.0,17.0,0,0,0,0,0,35.00
Earl Bennett WR | CLE,@PIT,4,0,0,0,0,0,0,0,0,0,0,1.0,194.5,16.5,0,0,0,0,0,34.50
Zach Sudfeld TE | NYJ,OAK,11,0,0,0,0,0,0,0,0,0,0,0.5,227.5,16.5,0,0,0,0,0,34.50
Tony Moeaki TE | BUF ,@CHI,9,0,0,0,0,0,0,0,0,0,0,1.5,188.5,14.5,0,0,0,0,0,34.50
De'Anthony Thomas RB | KC,TEN,6,0,0,0,0,0,0,0,0,0,0,0.5,126.5,16.0,0,1.0,97.0,0,0,34.00
Chris Hogan WR | BUF,@CHI,9,0,0,0,0,0,0,0,0,0,0,1.0,200.5,15.0,0,0,0,0,0,33.00
DuJuan Harris RB | GB ,@SEA,9,0,0,0,0,0,0,0,0,0,0,0,54.5,8.0,0,1.0,250.0,0,0,33.00
Lorenzo Taliaferro RB | BAL,CIN,11,0,0,0,0,0,0,0,0,0,0,0,36.5,6.0,0,1.0,286.0,0,0,33.00
Kyle Williams WR | KC,TEN,6,0,0,0,0,0,0,0,0,0,0,0.5,236.0,15.0,0,0,12.5,0,0,33.00
Ace Sanders WR | JAC ,@PHI,11,0,0,0,0,0,0,0,0,0,0,1.0,178.0,15.5,0,0,0,0,0,32.50
Matt Asiata RB | MIN,@STL,10,0,0,0,0,0,0,0,0,0,0,0,36.5,5.5,0,2.0,209.5,0,0,32.50
Charles Sims RB | TB ,CAR,7,0,0,1.0,0,0,0,0,0,0,0,1.0,119.5,13.5,0,0.5,141.0,0,0,31.50
Josh Morgan WR | CHI ,BUF,9,0,0,0,0,0,0,0,0,0,0,0.5,206.5,16.5,0,0,0,0,0,31.50
Aldrick Robinson WR | WAS,@HOU,10,0,0,0,0,0,0,0,0,0,0,1.0,205.0,13.5,0,0,0,0,0,31.50
David Ausberry TE | OAK ,@NYJ,5,0,0,0,0,0,0,0,0,0,0,1.0,178.0,14.5,0,0,0,0,0,31.50
Juron Criner WR | OAK ,@NYJ,5,0,0,0,0,0,0,0,0,0,0,1.0,183.5,14.0,0,0,0,0,0,31.00
Justin Forsett RB | BAL,CIN,11,0,0,0,0,0,0,0,0,0,0,0,40.0,6.5,0,0.5,283.5,0,0,30.50
Shaun Draughn RB | CHI,BUF,9,0,0,0,0,0,0,0,0,0,0,0,73.0,9.5,0,1.0,196.5,0,0,30.50
Darrel Young RB | WAS,@HOU,10,0,0,0,0,0,0,0,0,0,0,0.5,92.0,8.5,0,2.0,53.0,0,0,29.50
Jeff Tuel QB | BUF,@CHI,9,0,0,0.5,0,0,0,1.0,2.5,621.5,0,0,0,0,0,0,9.0,0,0,29.00
Gary Barnidge TE | CLE,@PIT,4,0,0,0,0,0,0,0,0,0,0,1.0,148.0,16.0,0,0,0,0,0,29.00
Charles Johnson WR | CLE,@PIT,4,0,0,0,0,0,0,0,0,0,0,0.5,196.5,14.0,0,0,0,0,0,29.00
Lache Seastrunk RB | WAS,@HOU,10,0,0,0,0,0,0,0,0,0,0,0,42.0,4.0,0,1.5,234.5,0,0,29.00
John Kuhn RB | GB,@SEA,9,0,0,0,0,0,0,0,0,0,0,0.5,78.5,11.0,0,1.5,63.0,0,0,28.00
Jaron Brown WR | ARI,SD,4,0,0,0,0,0,0,0,0,0,0,0.5,196.5,13.0,0,0,0,0,0,28.00
Dion Sims TE | MIA,NE,5,0,0,0,0,0,0,0,0,0,0,1.0,167.5,13.0,0,0,0,0,0,28.00
Jonathan Dwyer RB | ARI,SD,4,0,0,0.5,0,0,0,0,0,0,0,0,48.5,6.5,0,0.5,254.5,0,0,27.50
Michael Hoomanawanui TE | NE ,@MIA,10,0,0,0,0,0,0,0,0,0,0,0.5,171.0,14.5,0,0,0,0,0,26.50
Tiquan Underwood WR | CAR ,@TB,12,0,0,0,0,0,0,0,0,0,0,1.5,156.0,10.5,0,0,0,0,0,26.50
Bruce Ellington WR | SF,@DAL,8,0,0,0,0,0,0,0,0,0,0,0.5,180.5,12.0,0,0,0,0,0,26.00
Ricardo Lockette WR | SEA,GB,4,0,0,0,0,0,0,0,0,0,0,0.5,173.0,13.0,0,0,0,0,0,25.00
Santonio Holmes WR | CHI ,BUF,9,0,0,0,0,0,0,0,0,0,0,1.5,138.5,10.0,0,0,0,0,0,25.00
Brenton Bersin WR | CAR,@TB,12,0,0,0,0,0,0,0,0,0,0,0.5,197.5,10.0,0,0,0,0,0,25.00
Bruce Miller RB | SF,@DAL,8,0,0,0,0,0,0,0,0,0,0,0,124.0,15.5,0,0.5,21.5,0,0,24.50
Theo Riddick RB | DET,NYG,9,0,0,0,0,0,0,0,0,0,0,0,62.5,9.5,0,1.0,154.5,0,0,24.50
Arrelious Benn WR | PHI ,JAC,7,0,0,0,0,0,0,0,0,0,0,0.5,172.0,12.0,0,0,0,0,0,24.00
Anthony Dixon RB | BUF,@CHI,9,0,0,0,0,0,0,0,0,0,0,0,16.5,2.0,0,2.5,135.5,0,0,24.00
Jon Baldwin WR | DET,NYG,9,0,0,0,0,0,0,0,0,0,0,0.5,166.0,12.0,0,0,0,0,0,24.00
T.J. Graham WR | BUF,@CHI,9,0,0,0,0,0,0,0,0,0,0,1.0,149.5,11.0,0,0,10.5,0,0,24.00
Justin Brown WR | PIT,CLE,12,0,0,0,0,0,0,0,0,0,0,1.0,145.5,11.0,0,0,0,0,0,24.00
Virgil Green TE | DEN,IND,4,0,0,0,0,0,0,0,0,0,0,0.5,165.5,12.0,0,0,0,0,0,24.00
Anthony Sherman RB | KC,TEN,6,0,0,0,0,0,0,0,0,0,0,0.5,106.0,13.0,0,0.5,20.5,0,0,24.00
Cory Harkey TE | STL,MIN,4,0,0,0,0,0,0,0,0,0,0,1.0,121.5,12.5,0,0,0,0,0,23.50
Jared Abbrederis WR | GB ,@SEA,9,0,0,0,0,0,0,0,0,0,0,0,193.5,11.5,0,0,0,0,0,23.50
Rhett Ellison TE | MIN,@STL,10,0,0,0,0,0,0,0,0,0,0,0.5,150.0,13.0,0,0,0,0,0,23.00
Mike Glennon QB | TB ,CAR,7,0,0,1.0,0,0,0,2.5,2.5,502.0,0,0,0,0,0,0,23.0,0,0,23.00
Derrick Coleman RB | SEA,GB,4,0,0,0,0,0,0,0,0,0,0,1.0,66.0,9.5,0,0.5,20.5,0,0,22.50
James Hanna TE | DAL,SF,11,0,0,0,0,0,0,0,0,0,0,0.5,137.0,13.0,0,0,0,0,0,22.00
Jed Collins RB | DET,NYG,9,0,0,0,0,0,0,0,0,0,0,0.5,56.5,10.0,0,1.0,43.5,0,0,22.00
Bear Pascoe TE | ATL,NO,9,0,0,0,0,0,0,0,0,0,0,0.5,128.0,13.0,0,0,0,0,0,22.00
Josh Hill TE | NO,@ATL,6,0,0,0,0,0,0,0,0,0,0,1.0,115.0,11.0,0,0,0,0,0,22.00
Erik Lorig RB | NO,@ATL,6,0,0,0,0,0,0,0,0,0,0,1.0,75.5,10.5,0,0,19.5,0,0,20.50
Jackie Battle RB | TEN ,@KC,9,0,0,0,0,0,0,0,0,0,0,0,19.5,2.5,0,1.0,182.5,0,0,20.50
Dane Sanzenbacher WR | CIN ,@BAL,4,0,0,0,0,0,0,0,0,0,0,0.5,129.5,11.0,0,0,0,0,0,20.00
Joseph Randle RB | DAL ,SF,11,0,0,0,0,0,0,0,0,0,0,0,32.0,5.0,0,0.5,183.0,0,0,20.00
Dante Rosario TE | CHI,BUF,9,0,0,0,0,0,0,0,0,0,0,1.0,116.5,9.0,0,0,0,0,0,20.00
James Casey TE | PHI,JAC,7,0,0,0,0,0,0,0,0,0,0,0.5,130.0,11.0,0,0,0,0,0,20.00
Daryl Richardson RB | NYJ,OAK,11,0,0,0.5,0,0,0,0,0,0,0,0,104.5,12.5,0,0,90.0,0,0,19.50
Da'Rick Rogers WR | IND,@DEN,10,0,0,0,0,0,0,0,0,0,0,1.0,106.0,9.0,0,0,0,0,0,19.00
Frank Summers RB | BUF,@CHI,9,0,0,0,0,0,0,0,0,0,0,0.5,72.5,9.0,0,0.5,44.5,0,0,19.00
Jeff Janis WR | GB,@SEA,9,0,0,0,0,0,0,0,0,0,0,0.5,155.5,9.0,0,0,0,0,0,19.00
Mikel Leshoure RB | DET ,NYG,9,0,0,0.5,0,0,0,0,0,0,0,0,57.0,7.5,0,1.0,99.0,0,0,18.50
Dwayne Harris WR | DAL ,SF,11,0,0,0,0,0,0,0,0,0,0,0.5,113.0,10.5,0,0,3.0,0,0,18.50
Lavelle Hawkins WR | TB,CAR,7,0,0,0,0,0,0,0,0,0,0,0,143.0,12.0,0,0,0,0,0,18.00
Storm Johnson RB | JAC,@PHI,11,0,0,0,0,0,0,0,0,0,0,0,51.5,7.0,0,0.5,140.5,0,0,18.00
Anthony McCoy TE | SEA ,GB,4,0,0,0,0,0,0,0,0,0,0,0.5,113.5,10.0,0,0,0,0,0,18.00
Tommy Bohanon RB | NYJ,OAK,11,0,0,0,0,0,0,0,0,0,0,0,70.5,10.5,0,0.5,29.0,0,0,17.50
Devin Hester WR | ATL ,NO,9,0,0,0,0,0,0,0,0,0,0,0.5,129.5,7.0,0,0,22.5,0,0,17.00
Will Johnson RB | PIT,CLE,12,0,0,0,0,0,0,0,0,0,0,0.5,70.0,11.0,0,0,7.5,0,0,17.00
Larry Donnell TE | NYG ,@DET,8,0,0,0,0,0,0,0,0,0,0,0.5,107.5,9.5,0,0,0,0,0,16.50
Kyle Juszczyk RB | BAL,CIN,11,0,0,0,0,0,0,0,0,0,0,0.5,48.0,7.5,0,0.5,42.0,0,0,16.50
Damaris Johnson WR | PHI,JAC,7,0,0,1.0,0,0,0,0,0,0,0,0.5,123.0,10.5,0,0,0,0,0,16.50
Myles White WR | GB,@SEA,9,0,0,0,0,0,0,0,0,0,0,0.5,103.5,9.5,0,0,0,0,0,16.50
Arthur Lynch TE | MIA ,NE,5,0,0,0,0,0,0,0,0,0,0,0.5,111.0,9.5,0,0,0,0,0,16.50
Austin Davis QB | STL,MIN,4,0,0,0,0,0,0,2.0,2.5,321.5,0,0,0,0,0,0,10.5,0,0,16.00
Ryan Whalen WR | CIN ,@BAL,4,0,0,0,0,0,0,0,0,0,0,0.5,110.5,9.0,0,0,0,0,0,16.00
Nick Kasa TE | OAK ,@NYJ,5,0,0,0,0,0,0,0,0,0,0,0.5,93.0,8.5,0,0,0,0,0,15.50
Matt Spaeth TE | PIT ,CLE,12,0,0,0,0,0,0,0,0,0,0,1.0,73.0,6.5,0,0,0,0,0,15.50
Tavarres King WR | CAR,@TB,12,0,0,0,0,0,0,0,0,0,0,0.5,116.0,7.5,0,0,0,0,0,15.50
Darius Johnson WR | ATL,NO,9,0,0,0,0,0,0,0,0,0,0,0.5,110.5,8.5,0,0,0,0,0,15.50
Jim Dray TE | CLE,@PIT,4,0,0,0,0,0,0,0,0,0,0,0.5,85.5,8.5,0,0,0,0,0,15.50
Mike Thomas WR | HOU,WAS,10,0,0,0,0,0,0,0,0,0,0,0.5,95.5,8.5,0,0,12.5,0,0,15.50
Stanley Havili RB | IND ,@DEN,10,0,0,0,0,0,0,0,0,0,0,0,76.5,11.0,0,0,21.5,0,0,15.00
Nick Toon WR | NO,@ATL,6,0,0,0,0,0,0,0,0,0,0,0.5,121.5,7.0,0,0,0,0,0,15.00
Jake Ballard TE | ARI,SD,4,0,0,0,0,0,0,0,0,0,0,0.5,94.0,7.5,0,0,0,0,0,14.50
Chris Gragg TE | BUF,@CHI,9,0,0,0,0,0,0,0,0,0,0,0.5,82.5,7.5,0,0,0,0,0,14.50
Tevin Reese WR | SD,@ARI,10,0,0,0,0,0,0,0,0,0,0,0.5,98.0,7.5,0,0,0,0,0,14.50
Sean McGrath TE | KC,TEN,6,0,0,0,0,0,0,0,0,0,0,0.5,82.5,7.5,0,0,0,0,0,14.50
Josh Boyce WR | NE,@MIA,10,0,0,0,0,0,0,0,0,0,0,0.5,88.5,7.5,0,0,0,0,0,14.50
Marcus Harris WR | NYG ,@DET,8,0,0,0,0,0,0,0,0,0,0,1.0,77.0,5.5,0,0,0,0,0,14.50
Derek Moye WR | PIT,CLE,12,0,0,0,0,0,0,0,0,0,0,0.5,106.0,7.5,0,0,0,0,0,14.50
Brice Butler WR | OAK ,@NYJ,5,0,0,0,0,0,0,0,0,0,0,0.5,110.5,7.0,0,0,0,0,0,14.00
Cyrus Gray RB | KC,TEN,6,0,0,0,0,0,0,0,0,0,0,0,48.0,7.0,0,0.5,55.0,0,0,14.00
Zach Mettenberger QB | TEN,@KC,9,0,0,0.5,0,0,0,2.0,2.5,283.0,0,0,0,0,0,0,1.5,0,0,14.00
Kellen Davis TE | NYG ,@DET,8,0,0,0,0,0,0,0,0,0,0,0.5,77.5,7.5,0,0,0,0,0,13.50
David Paulson TE | PIT,CLE,12,0,0,0,0,0,0,0,0,0,0,0,101.5,9.5,0,0,0,0,0,13.50
Henry Hynoski RB | NYG ,@DET,8,0,0,0,0,0,0,0,0,0,0,0,61.5,8.5,0,0.5,14.5,0,0,13.50
Cedric Peerman RB | CIN,@BAL,4,0,0,0,0,0,0,0,0,0,0,0,56.5,7.0,0,0,70.0,0,0,12.00
T.J. Jones WR | DET ,NYG,9,0,0,0,0,0,0,0,0,0,0,0,109.0,8.0,0,0,0,0,0,12.00
